month,humidity,season
9.4309,8.6085,Summer
0.34087,4.4452,Summer
6.3626,19.09,Fall
9.119,4.5922,Winter
9.9094,2.3905,Summer
5.7486,4.9135,Summer
5.4999,8.1947,Fall
7.7532,24.836,Spring
7.4958,19.065,Fall
0.2531,16.612,Fall
6.0215,9.4418,Summer
3.2753,27.952,Summer
3.7363,19.046,Winter
1.2353,26.399,Summer
1.3127,21.437,Winter
4.7061,20.983,Winter
3.2951,19.378,Fall
4.6599,18.665,Fall
6.5733,4.5742,Summer
5.4156,0.58254,Spring
1.9095,17.473,Winter
8.4082,13.141,Spring
6.1313,26.716,Spring
4.8191,18.398,Fall
3.1819,7.4302,Winter
4.2096,28.581,Winter
0.99517,23.237,Winter
5.6382,21.052,Summer
1.8733,6.1602,Spring
8.6086,2.3631,Spring
8.4275,10.428,Summer
7.3488,25.686,Spring
6.7566,14.367,Winter
2.4902,11.178,Fall
0.46432,10.6,Spring
6.5736,14.897,Winter
3.0581,27.714,Winter
8.818,13.85,Spring
8.9133,2.6458,Spring
5.2909,3.8854,Winter
4.8938,18.453,Fall
2.0515,14.104,Summer
2.3991,1.2686,Summer
3.7039,16.409,Summer
8.5271,14.025,Summer
1.2101,25.503,Winter
5.4145,1.5818,Summer
8.9464,12.059,Summer
2.9322,0.9173,Spring
3.7314,17.97,Fall
0.30923,9.043,Spring
2.0969,1.1497,Summer
1.694,15.347,Spring
0.2548,3.7123,Summer
3.7791,19.491,Winter
7.8739,16.843,Summer
9.6927,13.919,Summer
8.0564,3.6813,Summer
0.076584,17.441,Fall
3.7358,19.083,Fall
9.2977,16.696,Fall
9.8799,19.535,Fall
3.6054,18.12,Fall
3.1082,27.963,Spring
5.5229,19.701,Winter
4.1463,14.735,Spring
8.0685,16.599,Fall
0.9644,18.802,Winter
5.8699,17.832,Winter
8.7965,14.147,Spring
7.9637,20.133,Spring
6.0231,25.735,Winter
9.3778,17.403,Fall
2.5773,16.138,Fall
7.1533,16.62,Fall
9.1485,25.553,Summer
8.7596,21.93,Fall
8.2322,4.8104,Summer
0.74896,7.2085,Spring
6.7413,4.0243,Spring
0.92896,18.566,Fall
4.5058,4.6492,Fall
0.85414,19.9,Winter
9.6479,4.7863,Summer
2.9193,18.112,Fall
2.5397,29.939,Spring
6.5148,27.381,Fall
2.7944,29.023,Winter
2.9117,21.558,Summer
3.2635,14.707,Spring
7.7944,1.5691,Summer
5.3131,3.4534,Summer
6.7539,16.61,Fall
5.1277,24.808,Winter
9.2926,18.831,Fall
8.3088,29.221,Winter
7.5292,17.665,Fall
5.5525,29.337,Summer
4.9341,13.786,Winter
4.5608,17.518,Fall
3.7516,17.475,Fall
4.3919,15.146,Winter
1.2621,3.1349,Spring
9.9563,9.1904,Summer
8.5168,23.387,Winter
5.6372,16.143,Spring
2.4015,19.041,Winter
2.37,7.0533,Winter
4.3996,29.203,Summer
8.6327,28.111,Winter
7.6448,16.112,Fall
4.816,2.9438,Spring
7.0248,18.523,Fall
2.3165,1.3221,Spring
0.31321,4.504,Summer
9.2539,8.0543,Summer
4.4513,18.161,Fall
4.5844,6.2673,Winter
8.5356,1.1105,Spring
4.6245,27.018,Summer
5.9048,21.57,Spring
0.62962,16.469,Fall
4.2942,12.397,Summer
2.7898,18.024,Fall
1.6962,20.722,Spring
9.3016,16.441,Fall
7.7442,4.9581,Winter
0.039018,14.687,Spring
5.258,8.8379,Summer
9.4932,4.6555,Winter
1.3341,15.643,Spring
1.2678,19.532,Fall
9.0637,20.864,Winter
6.9594,15.522,Spring
5.0298,29.984,Spring
7.9833,15.084,Summer
5.2518,16.776,Winter
5.2909,23.052,Summer
1.4308,20.666,Summer
6.2507,26.738,Winter
4.5029,8.9219,Winter
3.674,7.94,Spring
8.2446,15.725,Fall
1.2228,7.6706,Winter
2.0958,16.506,Fall
2.2811,18.01,Summer
9.6558,27.458,Summer
5.5019,8.8604,Spring
3.9045,17.046,Summer
0.11252,8.7825,Spring
4.8161,10.868,Winter
4.7202,16.894,Spring
4.1122,12.64,Spring
4.6246,24.044,Summer
9.2429,17.391,Fall
5.0172,11.823,Spring
0.3784,8.2521,Spring
4.0773,19.612,Spring
7.3806,27.517,Fall
8.3414,27.087,Winter
5.0557,17.207,Fall
0.3468,17.614,Fall
5.633,3.7951,Fall
0.022714,14.811,Fall
0.067559,14.211,Winter
4.8504,21.646,Winter
7.7937,11.454,Spring
2.9978,23.189,Spring
1.0923,23.041,Winter
6.7823,9.3445,Fall
6.9142,5.9969,Summer
4.4688,9.2044,Summer
6.4278,1.5405,Summer
2.9591,17.357,Fall
9.8618,20.688,Summer
7.9299,12.093,Summer
2.4771,8.4673,Winter
2.9463,9.4812,Spring
0.62498,0.36976,Summer
7.0274,26.813,Summer
9.4744,9.3062,Winter
5.0688,16.373,Spring
3.4389,17.728,Winter
1.4607,10.074,Winter
8.5725,15.421,Spring
9.284,14.479,Winter
7.4976,19.363,Spring
1.3163,27.635,Summer
8.6486,15.265,Spring
0.6831,12.07,Summer
2.237,24.438,Summer
3.1133,4.7728,Summer
3.604,3.7572,Spring
7.4731,17.012,Fall
5.1819,2.9202,Summer
6.8228,5.5086,Spring
4.7105,24.025,Spring
8.1912,4.8688,Winter
4.7798,20.476,Fall
7.6946,9.3963,Spring
0.11762,7.1758,Spring
6.1242,12.49,Winter
1.1561,25.425,Summer
2.9634,25.981,Summer
8.5574,29.419,Winter
0.90364,25.727,Spring
2.1699,0.90522,Summer
7.387,25.957,Fall
6.9488,23.197,Spring
9.5882,25.69,Spring
5.8343,18.653,Spring
6.1512,15.323,Spring
4.2656,20.041,Winter
9.8579,23.3,Summer
2.1778,27.704,Spring
3.2385,17.674,Winter
4.4675,4.0158,Summer
0.16554,7.8203,Spring
0.75247,6.7646,Summer
4.8745,10.538,Spring
1.2455,17.496,Fall
9.5921,27.671,Spring
4.7384,26.619,Spring
3.306,18.898,Fall
9.2395,10.257,Winter
7.7922,29.366,Winter
0.053978,0.11436,Summer
8.6545,19.165,Fall
4.3179,20.657,Spring
3.322,22.665,Summer
6.4907,24.606,Summer
3.7058,18.451,Winter
1.068,25.773,Spring
7.3171,29.778,Summer
8.3188,21.577,Winter
5.4126,7.0831,Spring
3.3732,27.686,Winter
7.879,10.183,Spring
0.89047,17.828,Fall
9.3654,9.2733,Summer
9.1524,29.625,Summer
6.1824,27.074,Summer
1.417,26.863,Winter
8.2109,17.436,Fall
5.2803,18.066,Winter
8.8921,3.0686,Spring
5.5853,24.097,Winter
1.7156,23.028,Spring
4.7094,10.296,Summer
1.7637,23.206,Fall
8.9992,0.85037,Summer
6.6479,27.481,Spring
2.9851,12.872,Winter
3.4829,3.0202,Spring
6.2449,18.646,Fall
9.6619,17.701,Fall
1.0399,20.229,Fall
2.6244,16.567,Fall
4.8203,1.5579,Summer
8.2577,29.95,Fall
5.6163,20.779,Summer
7.9251,25.716,Fall
8.3352,26.154,Winter
1.1655,19.928,Fall
2.6431,0.3995,Fall
0.112,23.251,Spring
7.7365,16.331,Winter
6.1343,19.608,Fall
7.6564,22.066,Winter
2.8094,3.9065,Summer
7.5366,6.4796,Spring
1.4876,26.952,Winter
5.0027,1.4146,Spring
1.4803,23.146,Spring
8.5633,20.739,Spring
0.98627,26.155,Winter
0.60011,27.415,Summer
1.1464,19.814,Spring
0.5932,22.149,Winter
9.6931,7.4136,Spring
7.8799,24.057,Summer
2.903,24.976,Spring
4.9635,19.532,Spring
2.9809,21.724,Winter
1.9686,21.95,Summer
4.2214,8.8794,Summer
8.0698,15.487,Spring
8.1154,1.9494,Summer
8.2408,19.715,Summer
1.1845,17.176,Fall
1.7857,11.867,Spring
6.3297,18.536,Fall
2.6938,23.87,Spring
3.966,11.909,Winter
0.64552,11.484,Summer
8.6332,0.22171,Fall
0.43564,7.6468,Fall
9.2214,1.4311,Winter
4.5989,1.3576,Winter
9.9198,15.756,Fall
3.1179,16.201,Winter
2.2665,17.425,Fall
7.9916,3.484,Fall
2.1934,18.181,Spring
3.4284,12.863,Summer
5.9261,9.7046,Winter
9.4747,12.022,Summer
1.5118,25.798,Winter
5.8304,19.646,Summer
9.4183,23.76,Winter
8.38,6.2672,Winter
3.1509,10.153,Summer
7.8536,9.563,Spring
9.8446,16.486,Winter
1.0899,5.0543,Summer
5.5523,18.624,Fall
1.4961,25.482,Summer
0.9261,10.337,Summer
5.1925,5.0319,Winter
9.9883,21.383,Summer
7.3366,2.3137,Winter
8.4105,6.8222,Summer
7.3325,5.041,Winter
2.366,18.914,Fall
4.6373,17.759,Fall
7.8225,19.529,Fall
0.31487,18.721,Fall
1.6928,19.287,Fall
7.8427,2.6686,Winter
4.2251,10.216,Winter
6.6365,29.973,Summer
9.6276,12.795,Summer
1.6328,14.672,Fall
3.7059,20.025,Fall
8.2113,17.155,Spring
6.9756,11.252,Fall
1.0668,20.332,Summer
3.8198,5.2808,Spring
2.0771,3.1521,Winter
6.4529,17.591,Summer
9.6283,19.915,Winter
2.7218,19.574,Fall
2.4259,17.632,Fall
0.71089,29.767,Winter
6.3427,17.91,Fall
7.4541,20.214,Winter
6.885,12.372,Summer
7.7832,13.493,Summer
2.636,10.192,Winter
8.2619,18.247,Spring
8.648,17.991,Fall
5.7353,23.818,Summer
9.4767,5.1862,Spring
6.8371,10.152,Winter
4.9986,4.2846,Spring
2.4206,1.2148,Summer
0.20323,4.4533,Spring
8.1913,3.6618,Summer
1.8049,28.354,Winter
8.1345,11.821,Summer
8.7849,19.726,Fall
0.49053,17.101,Fall
8.2893,17.749,Summer
8.4405,12.031,Winter
6.363,24.997,Winter
9.3249,12.997,Winter
3.1647,18.229,Fall
2.7259,18.646,Fall
8.4496,23.177,Winter
8.6353,19.545,Fall
8.4206,3.4917,Fall
1.7426,19.264,Winter
7.2702,4.9574,Winter
2.9226,22.678,Winter
8.7968,19.754,Fall
9.3498,16.998,Winter
2.6138,2.293,Summer
3.7669,16.256,Fall
5.6268,10.525,Winter
9.754,25.244,Spring
0.31805,18.925,Summer
0.29844,27.418,Summer
1.1991,17.197,Fall
9.0779,10.719,Winter
3.1092,29.038,Summer
3.4113,22.343,Winter
8.89,29.083,Summer
8.935,13.287,Spring
3.5047,8.8019,Spring
5.8123,19.788,Spring
1.2027,3.6655,Winter
2.4843,18.352,Fall
4.2232,26.395,Summer
8.135,26.67,Spring
0.95348,3.5433,Summer
1.2425,18.553,Fall
6.7939,16.155,Fall
8.951,11.454,Winter
7.1895,9.6191,Summer
4.2319,10.371,Spring
4.0379,9.06,Spring
6.7514,7.5632,Spring
7.6055,28.646,Spring
7.097,13.108,Winter
4.5368,17.27,Fall
2.7508,2.9037,Winter
3.5525,17.151,Fall
4.4142,4.6689,Summer
3.5582,27.745,Spring
5.7312,21.187,Summer
8.1137,15.739,Summer
2.5547,23.997,Spring
1.9703,26.268,Winter
7.7019,14.464,Summer
5.7925,7.3077,Spring
6.0019,24.069,Summer
9.6094,25.541,Spring
1.0793,19.238,Fall
9.63,18.448,Fall
8.3583,26.181,Summer
4.1992,27.814,Winter
7.8631,16.848,Fall
8.6909,26.246,Winter
5.4866,16.943,Fall
4.9146,18.363,Fall
3.0614,21.162,Summer
3.2778,14.586,Fall
5.3238,6.87,Winter
5.6393,15.986,Spring
9.1242,17.213,Winter
6.3934,5.6092,Summer
8.2803,9.4403,Summer
2.852,14.984,Fall
9.2089,29.023,Spring
7.991,21.047,Spring
9.8465,15.874,Spring
0.29927,1.5248,Winter
6.5014,24.408,Spring
1.2569,26.252,Spring
4.8648,12.582,Spring
3.9419,25.844,Fall
0.74334,15.559,Winter
6.1072,15.012,Spring
8.8953,6.9053,Fall
3.9907,27.611,Winter
2.8228,14.676,Summer
3.8127,1.2681,Summer
3.5835,21.178,Winter
1.0301,0.45099,Winter
8.0684,14.936,Winter
7.9492,18.63,Fall
2.9898,14.972,Spring
3.1398,2.187,Summer
5.5572,11.88,Summer
4.4709,17.609,Winter
0.63484,19.133,Winter
6.6183,13.868,Fall
0.90797,16.094,Winter
1.9727,17.565,Winter
2.0908,20.106,Summer
4.0719,21.497,Winter
8.0979,10.464,Winter
1.0404,1.1344,Spring
9.9519,15.98,Spring
6.7755,18.97,Summer
9.8877,17.56,Winter
2.2141,16.608,Fall
4.3442,1.3481,Winter
6.0817,19.806,Fall
5.5113,6.6543,Fall
3.6577,9.5587,Winter
2.2894,5.092,Summer
1.8904,9.2843,Winter
6.8473,15.213,Spring
2.4574,1.0252,Winter
4.1719,4.2339,Summer
5.4394,13.585,Summer
2.4722,16.159,Fall
5.6161,8.7383,Summer
1.2476,3.2752,Fall
6.1246,23.371,Winter
9.8278,18.653,Fall
1.7083,8.4848,Winter
1.6851,19.464,Fall
6.5685,25.631,Summer
4.1696,18.268,Fall
5.2884,19.015,Fall
5.8584,3.6851,Summer
1.0813,25.014,Winter
6.1024,17.787,Winter
7.8688,17.271,Fall
2.5572,19.792,Winter
1.8528,19.521,Summer
7.2358,15.096,Winter
8.4691,21.693,Summer
2.6158,27.962,Winter
4.0865,1.6472,Winter
8.5473,29.152,Winter
6.7079,5.5156,Spring
2.7618,16.433,Fall
6.8201,25.345,Summer
2.5998,2.0967,Spring
7.9356,11.042,Winter
6.6313,1.3733,Summer
0.51097,8.1377,Spring
3.8821,13.802,Spring
4.5083,26.785,Winter
8.794,28.278,Summer
3.995,17.384,Fall
6.7563,7.9186,Summer
3.9924,19.326,Fall
7.6607,3.776,Fall
5.5975,16.968,Fall
2.9177,29.065,Summer
8.0919,17.628,Fall
2.9675,26.866,Spring
7.3523,3.8232,Winter
3.9617,4.5958,Winter
1.4066,1.4355,Winter
0.36411,26.852,Spring
5.9115,15.085,Winter
0.25019,16.593,Fall
4.3443,18.832,Fall
2.162,27.557,Winter
9.5332,3.6152,Winter
6.0009,4.7435,Spring
6.2704,19.188,Fall
0.51287,27.637,Summer
4.7288,29.225,Summer
8.2855,6.8591,Spring
9.9736,5.635,Spring
5.632,21.498,Spring
0.67651,21.104,Summer
5.5584,24.974,Spring
7.9339,18.188,Fall
5.8301,4.2045,Summer
7.6242,2.2909,Winter
7.1558,18.707,Winter
0.53623,28.378,Winter
2.0473,17.644,Fall
4.2262,19.581,Winter
4.5195,13.579,Fall
4.6725,16.725,Fall
3.83,10.421,Summer
6.728,26.183,Spring
0.22988,17.927,Summer
0.37957,14.455,Summer
7.1391,17.463,Winter
9.5864,20.325,Fall
8.3133,18.857,Summer
0.28472,1.6522,Fall
8.5057,23.075,Spring
7.1499,23.91,Spring
8.4795,17.111,Fall
9.011,12.589,Fall
1.0221,11.608,Winter
2.9603,10.974,Winter
9.1272,8.1868,Spring
5.5895,13.515,Fall
0.91505,19.138,Fall
6.0788,5.9302,Spring
5.8607,29.867,Winter
9.7776,5.4846,Winter
3.6062,13.967,Spring
5.6712,17.097,Fall
6.0541,19.072,Fall
3.0837,3.4116,Fall
5.8532,15.054,Summer
8.7171,21.626,Summer
7.0244,25.395,Summer
9.998,6.7961,Spring
6.5726,4.3203,Spring
7.4901,18.26,Fall
0.44684,7.3853,Winter
5.6544,11.297,Summer
9.4785,3.0384,Summer
7.9039,11.293,Summer
4.1786,21.305,Winter
6.1245,18.708,Fall
7.9969,25.681,Winter
0.92335,1.8722,Summer
6.8024,16.961,Fall
9.8788,19.194,Fall
1.3095,3.1757,Winter
5.3934,28.152,Summer
7.266,14.425,Summer
2.6826,4.299,Summer
9.6527,21.645,Winter
5.1805,3.2936,Winter
0.25146,6.2259,Summer
9.7767,5.1146,Summer
2.4222,0.75451,Spring
3.6495,13.891,Winter
0.38656,12.54,Spring
1.6099,1.8406,Summer
2.5955,16.482,Fall
9.6099,10.28,Winter
1.4588,21.262,Spring
9.4082,18.982,Fall
4.9726,27.348,Spring
4.1832,15.968,Fall
9.8282,13.999,Spring
5.2634,23.034,Winter
0.92805,27.22,Spring
3.7614,19.16,Fall
5.6243,19.999,Fall
4.6717,13.792,Spring
5.6187,20.06,Winter
5.2053,29.866,Spring
8.2363,23.829,Fall
1.7146,21.213,Spring
8.7386,25.97,Summer
1.2873,23.178,Summer
5.1064,12.243,Summer
0.85131,21.844,Winter
0.97099,17.174,Summer
3.6655,18.379,Fall
5.0455,28.059,Winter
9.0437,18.381,Fall
0.22615,16.91,Fall
5.2518,28.233,Winter
9.9796,22.884,Spring
4.4952,16.419,Winter
5.107,8.4014,Spring
3.4662,19.69,Winter
9.5973,20.942,Fall
5.675,17.572,Fall
1.9008,0.39937,Winter
8.7794,9.5557,Summer
9.4616,19.892,Fall
7.2472,18.689,Fall
0.26886,10.268,Winter
9.8175,13.273,Winter
2.1442,7.4742,Spring
8.1416,9.2521,Fall
3.1155,5.2843,Summer
9.4271,1.1333,Summer
6.4769,12.505,Summer
1.0292,16.471,Fall
5.7815,28.013,Summer
0.60459,21.617,Winter
2.6983,17.133,Fall
2.3542,24.925,Winter
8.4013,24.353,Fall
4.1802,25.158,Summer
0.13721,16.483,Fall
3.1096,12.672,Spring
1.6279,16.761,Winter
3.7136,18.032,Fall
2.8537,3.5922,Spring
4.598,14.071,Summer
1.6671,19.805,Fall
4.0549,28.563,Winter
5.1589,0.91321,Spring
2.7184,8.1417,Winter
4.7097,24.078,Winter
6.7141,15.907,Summer
3.1162,15.97,Summer
5.9134,11.26,Fall
8.2609,29.871,Summer
6.3769,22.602,Summer
3.6491,17.218,Fall
9.8717,8.9994,Spring
1.5443,1.1624,Summer
9.8897,8.373,Winter
4.1821,22.042,Spring
1.5375,27.377,Spring
1.4801,12.405,Winter
1.4962,24.061,Spring
0.56898,0.21403,Winter
5.8141,14.776,Winter
9.61,11.479,Summer
5.6343,16.309,Winter
6.8594,28.762,Spring
6.8564,19.688,Fall
9.9467,1.5199,Summer
5.5136,17.53,Winter
1.7657,16.258,Winter
0.14294,24.724,Summer
4.6704,4.8039,Spring
6.5776,17.771,Fall
7.0334,23.058,Summer
8.3791,17.503,Fall
6.0513,29.24,Spring
0.75398,11.481,Winter
7.6557,17.085,Fall
1.3009,1.3235,Winter
3.3697,17.496,Fall
9.5953,21.339,Spring
5.6963,6.6114,Winter
9.7023,17.702,Spring
0.35668,11.923,Winter
3.4088,17.058,Fall
6.1674,28.979,Fall
5.0682,1.5206,Winter
1.8398,24.692,Spring
2.7209,14.262,Winter
1.1918,24.044,Spring
0.56441,4.7315,Spring
2.326,3.7766,Winter
8.2879,26.636,Summer
0.638,27.822,Summer
3.8813,18.801,Spring
2.6172,29.996,Summer
0.53775,8.2507,Spring
4.322,24.387,Summer
9.8413,10.237,Winter
0.93844,23.781,Spring
1.5131,14.5,Winter
4.9277,20.223,Winter
9.8597,17.318,Fall
4.7703,11.12,Summer
7.3459,20.094,Summer
9.3573,15.774,Spring
7.0756,18.349,Winter
5.7225,0.93304,Winter
8.4198,5.14,Winter
0.91821,2.7914,Winter
4.4774,17.942,Fall
9.587,21.379,Spring
4.6479,16.738,Spring
4.9128,18.05,Winter
3.9112,13.547,Summer
0.91641,5.2474,Spring
4.2323,7.0788,Spring
6.5238,19.975,Winter
1.5208,17.778,Spring
7.4133,17.22,Fall
2.2904,11.003,Spring
1.8471,18.373,Fall
6.1177,29.942,Winter
4.6342,21.048,Spring
6.2941,26.221,Winter
0.26728,20.803,Summer
3.3871,6.5353,Summer
1.0415,29.189,Fall
0.89501,24.6,Spring
1.8258,6.1792,Winter
1.6018,28.455,Summer
2.8756,17.566,Fall
0.090894,16.23,Summer
3.1246,5.0543,Winter
9.0426,17.873,Fall
5.922,22.79,Spring
0.7364,27.897,Winter
6.3229,5.6852,Fall
9.4319,5.1402,Summer
3.2219,19.226,Fall
3.6973,13.442,Spring
3.293,24.807,Winter
5.2849,10.196,Winter
9.6691,18.224,Summer
3.4168,27.37,Spring
1.7315,22.883,Spring
1.4592,0.9534,Fall
9.1977,9.4512,Spring
2.8758,22.991,Spring
6.6967,7.4622,Fall
2.4765,7.9549,Winter
1.8846,16.138,Winter
9.0049,13.704,Summer
5.8358,15.329,Spring
7.3696,1.9317,Winter
2.7112,18.411,Fall
9.4684,21.817,Spring
7.3608,24.127,Spring
5.0017,3.0912,Spring
1.6022,25.045,Winter
4.2739,5.984,Summer
9.4229,1.932,Spring
1.4537,5.9129,Fall
5.3563,18.965,Spring
2.9564,16.845,Spring
3.6644,8.3502,Summer
7.0643,21.739,Fall
8.7059,0.8822,Spring
8.7747,28.714,Fall
5.4167,16.55,Fall
8.5797,9.2984,Winter
8.6798,24.508,Summer
7.6886,24.194,Winter
2.6756,16.78,Fall
0.6994,1.6897,Summer
8.6455,17.627,Fall
7.0948,11.574,Winter
7.8404,21.153,Winter
9.8495,21.825,Summer
0.44068,19.239,Summer
5.3969,8.623,Fall
9.6988,18.903,Fall
6.6111,12.601,Spring
7.2318,28.317,Fall
3.2404,4.8099,Summer
