month,humidity,season
8.6383,19.186,Summer
9.2198,28.204,Fall
1.3008,10.784,Spring
7.5709,6.3147,Summer
3.6337,18.912,Spring
5.3908,25.048,Summer
1.8219,3.3884,Summer
5.1577,17.424,Fall
8.5127,11.567,Fall
1.6252,5.9127,Fall
1.6828,14.079,Summer
5.5801,19.212,Spring
8.9491,19.3,Spring
7.8188,7.8657,Fall
4.9634,27.726,Fall
2.1709,19.222,Spring
9.1544,9.367,Fall
1.9437,6.564,Winter
1.3178,21.287,Summer
0.72488,7.6626,Spring
0.85951,21.235,Spring
6.1026,27.209,Winter
2.4511,6.0845,Winter
9.2403,15.414,Fall
8.1625,25.437,Fall
1.2663,9.4606,Winter
5.9145,29.658,Summer
3.2744,9.4715,Winter
3.2183,16.835,Spring
4.4928,2.4014,Summer
9.1771,14.424,Winter
2.8102,25.228,Winter
7.6161,18.273,Winter
8.808,25.363,Fall
7.2424,20.155,Fall
5.1872,18.168,Spring
8.6999,22.717,Summer
7.1076,26.042,Fall
8.9375,11.981,Spring
5.9766,21.271,Summer
0.54449,22.137,Fall
3.2974,28.149,Summer
7.2202,3.8451,Winter
5.0284,12.473,Winter
9.0228,9.2346,Summer
1.4239,1.835,Fall
4.0338,21.916,Spring
9.7814,0.83648,Fall
5.7891,25.761,Summer
1.9839,16.939,Fall
0.34591,23.153,Winter
3.3051,6.4816,Summer
6.7887,23.266,Fall
2.4287,7.9129,Fall
7.5343,25.807,Fall
5.1459,10.49,Fall
7.796,21.691,Fall
3.7788,19.859,Spring
2.4165,17.298,Spring
1.181,9.6948,Fall
3.715,14.862,Fall
8.7987,13.182,Winter
5.3009,1.0848,Fall
4.8271,17.444,Spring
2.2967,17.741,Spring
3.8865,1.225,Summer
3.102,13.767,Fall
8.189,19.127,Fall
5.6161,18.273,Spring
9.4514,24.267,Winter
2.9145,17.853,Fall
6.7198,15.9,Winter
2.1292,15.68,Winter
3.436,26.093,Summer
9.3098,22.072,Winter
6.6306,19.965,Winter
4.4489,8.9758,Summer
1.7046,6.8727,Summer
9.4395,1.4576,Winter
3.654,27.318,Winter
3.6864,29.668,Fall
7.4723,17.358,Spring
6.9334,16.807,Fall
4.9643,18.426,Winter
9.8401,18.137,Fall
2.8049,23.113,Winter
4.0437,25.188,Summer
8.9639,7.6878,Summer
3.7067,0.4574,Summer
9.4777,15.986,Fall
4.2987,19.924,Fall
8.0496,3.0832,Winter
1.8552,26.829,Summer
9.6896,0.98885,Winter
4.604,14.859,Winter
7.8319,10.332,Fall
5.4753,15.914,Summer
2.1379,1.2795,Summer
5.8267,9.6819,Summer
4.2794,18.303,Spring
1.6928,22.509,Summer
8.4939,7.5503,Winter
2.781,18.106,Spring
7.7808,25.022,Fall
2.864,14.149,Winter
9.9303,3.9311,Winter
1.9837,19.401,Summer
5.5705,16.052,Spring
6.714,29.081,Summer
9.5061,16.692,Winter
4.9758,18.145,Summer
9.4934,5.1583,Summer
9.0371,3.5306,Winter
3.5064,27.409,Winter
4.1763,17.84,Spring
3.9963,26.43,Spring
2.727,11.524,Summer
2.5221,24.746,Winter
8.3846,2.0742,Winter
0.29399,17.166,Spring
8.4441,11.919,Fall
0.88662,22.528,Spring
4.8172,18.638,Spring
3.0668,24.568,Winter
5.8222,4.1461,Summer
1.7966,18.102,Spring
9.8051,15.202,Winter
6.1959,18.72,Spring
6.1797,22.096,Fall
8.8863,27.014,Winter
7.1957,20.181,Spring
8.3526,12.499,Winter
9.7428,9.9246,Winter
