experience,salary,department
0.72193,7.5694,HR
4.9695,8.816,HR
5.0831,26.344,Engineering
6.2719,14.382,Marketing
6.0646,7.7558,Sales
4.2627,12.901,Sales
4.9239,22.873,Engineering
6.3911,0.66228,HR
1.7985,14.649,Sales
2.8323,12.413,Engineering
6.7907,9.7954,Sales
6.259,1.632,HR
0.074543,11.46,Marketing
8.0361,7.3994,HR
8.7727,15.676,Marketing
3.2509,17.371,Marketing
0.56081,4.9643,HR
1.3572,2.8748,HR
2.8507,17.391,Sales
0.8617,18.574,HR
7.1131,16.839,Marketing
3.6465,14.425,Marketing
5.3104,13.46,Sales
0.58934,4.5856,Engineering
1.7085,13.405,HR
7.9114,7.1989,Engineering
2.3515,15.673,Marketing
8.446,4.8414,Engineering
7.1031,25.253,Sales
4.8365,0.23902,Sales
4.8955,3.2004,Engineering
8.8153,5.1714,Marketing
7.1102,4.7401,Engineering
9.5006,11.848,Marketing
5.5747,19.318,Sales
4.5668,3.6168,HR
3.9097,14.101,Marketing
4.9332,15.932,Marketing
4.7764,14.987,Marketing
7.9953,1.1878,Sales
5.8074,15.67,Marketing
1.4606,18.249,Marketing
9.4218,15.212,Marketing
7.2427,24.085,Sales
3.2375,14.719,HR
4.1825,18.314,Sales
4.6305,16.437,Engineering
1.6035,1.9768,Marketing
0.42276,16.351,Marketing
7.4176,13.861,Marketing
7.7081,29.083,Engineering
8.2134,22.37,Sales
0.51425,16.315,Marketing
1.9681,18.104,Marketing
9.0123,22.262,HR
1.7951,4.0216,Engineering
6.4766,15.884,Marketing
4.9349,0.81859,Engineering
3.3494,13.936,Marketing
5.8737,21.343,HR
9.3909,14.701,HR
3.7516,6.9312,Engineering
5.6062,17.757,Marketing
9.5163,13.129,Engineering
3.2067,13.013,Marketing
1.4619,12.435,HR
2.0854,0.29281,HR
8.5766,15.002,Engineering
7.5378,6.4655,Marketing
6.5735,10.926,Sales
6.2966,5.7634,Sales
9.6726,29.529,Engineering
7.0311,26.459,Engineering
2.7741,20.693,Sales
7.0658,13.139,HR
0.51963,5.9005,Sales
0.81676,16.06,Marketing
7.9072,16.477,Marketing
0.10641,13.015,HR
2.1563,24.571,HR
1.8471,1.8142,Engineering
1.1724,26.816,Engineering
8.2506,1.0267,HR
0.8467,20.441,Sales
9.478,15.383,Marketing
7.0395,1.5262,Sales
5.0203,8.3269,Engineering
5.0502,13.664,Sales
4.6093,9.1612,HR
8.3464,16.8,Marketing
9.0748,7.1734,HR
9.0525,14.511,Marketing
5.8095,25.853,HR
4.6382,7.8778,Sales
4.0769,15.495,Marketing
8.0629,10.729,Sales
5.2065,1.7727,HR
3.2102,8.0959,HR
5.9581,27.698,Sales
2.6299,1.1588,Engineering
1.3445,20.711,Engineering
7.4315,25.706,Marketing
8.6396,19.626,HR
0.95077,14.706,Sales
3.4004,11.569,HR
7.9323,3.6747,HR
2.8737,13.959,HR
4.2983,20.248,Sales
7.709,15.424,HR
2.2292,5.9109,HR
3.8123,11.181,Sales
8.9552,7.722,HR
3.1539,13.841,Sales
2.8684,16.503,Marketing
8.5555,16.427,Marketing
7.4742,11.433,Marketing
4.7222,13.696,Engineering
8.7167,11.295,HR
0.067482,19.718,Marketing
2.9916,24.759,Marketing
6.0775,9.1758,HR
4.0731,17.771,Sales
2.6084,4.6508,Sales
1.6506,27.4,HR
0.95803,19.388,Sales
6.9518,16.118,Marketing
2.8384,13.282,HR
8.4692,17.052,HR
0.9113,17.874,HR
4.54,8.9027,HR
4.7398,1.5788,Engineering
2.787,17.224,Marketing
6.011,12.247,HR
6.5578,5.3429,Engineering
9.1435,2.5855,Sales
7.5246,29.221,Engineering
3.1111,26.757,Marketing
9.3783,19.086,Sales
6.764,15.794,Engineering
4.6761,10.073,Sales
7.0436,15.601,Marketing
7.3934,8.9494,Sales
2.2099,26.465,Engineering
9.9376,2.9925,HR
3.9228,15.409,Marketing
9.5947,15.723,Engineering
9.6209,29.05,HR
0.80249,22.425,Sales
9.8195,16.111,Marketing
0.20403,26.247,Engineering
3.4647,6.4806,Sales
9.7222,21.067,HR
6.643,4.0246,HR
3.9615,15.333,Marketing
8.8178,17.942,Marketing
9.2774,13.039,Engineering
7.7004,1.8665,Engineering
1.0164,19.294,HR
2.8476,13.53,Sales
6.2515,16.369,Marketing
7.8849,14.901,Marketing
5.3557,19.884,Sales
7.1528,16.935,Engineering
2.305,2.3256,Marketing
7.1177,19.727,Sales
7.5555,15.379,Marketing
2.6418,9.774,Sales
3.2092,10.417,Sales
4.5725,24.308,Marketing
8.0368,6.7143,HR
