month,humidity,season
6.3732,11.44,Winter
8.5223,3.1101,Fall
5.6838,19.3,Summer
4.4929,22.218,Summer
3.4451,8.9412,Spring
2.4783,13.093,Summer
7.2649,17.532,Fall
5.5801,19.896,Spring
4.9655,7.2532,Spring
9.2491,29.473,Winter
8.0885,15.284,Spring
4.1277,10.032,Fall
9.9015,5.9816,Summer
3.0047,6.9014,Summer
5.2337,1.2846,Spring
2.4534,4.7699,Spring
4.6653,2.4543,Spring
0.6794,6.0982,Summer
0.36859,4.1138,Fall
0.48755,5.3929,Fall
9.8127,0.6165,Fall
6.0422,7.4873,Spring
3.1471,28.412,Summer
4.3132,13.213,Fall
6.8297,4.4639,Fall
5.1996,0.27144,Fall
9.7502,9.877,Fall
2.2924,0.43835,Fall
2.2265,5.2219,Summer
7.1178,12.498,Winter
9.656,16.235,Summer
0.36848,25.969,Spring
0.87736,6.6857,Fall
1.1473,24.975,Summer
6.498,4.9067,Summer
8.8289,26.851,Summer
8.1851,3.2013,Winter
5.1312,25.732,Winter
6.7457,13.435,Summer
2.8811,5.4282,Fall
8.3966,12.042,Spring
4.1306,19.321,Summer
4.3253,26.529,Winter
4.5613,14.74,Summer
6.5546,17.98,Summer
3.3455,11.577,Fall
5.688,11.315,Summer
1.2467,11.342,Fall
1.4671,15.943,Fall
2.4951,21.838,Winter
5.2735,10.564,Spring
8.1208,20.951,Spring
9.8749,15.919,Summer
0.84852,19.173,Spring
1.5837,10.422,Summer
4.7976,6.989,Fall
3.7391,17.047,Spring
2.7489,25.099,Spring
3.3794,11.164,Spring
4.3268,25.994,Summer
4.2515,1.7498,Summer
8.8843,21.244,Summer
4.9217,17.469,Summer
7.3818,20.564,Summer
7.736,12.116,Fall
5.4326,14.582,Spring
9.7003,28.474,Summer
9.0904,1.9806,Spring
0.47879,7.1472,Fall
0.24792,13.925,Summer
1.4271,5.1954,Fall
2.5517,22.216,Spring
0.29224,13.152,Winter
4.5886,18.27,Fall
7.5232,13.834,Fall
8.366,1.0301,Fall
5.1913,20.4,Summer
5.6256,19.43,Spring
1.8753,0.52077,Spring
6.4024,12.386,Spring
5.6258,24.377,Summer
4.7057,0.15292,Spring
3.5278,19.082,Summer
2.9893,7.4515,Fall
0.097371,20.911,Spring
9.9963,29.836,Summer
5.8912,15.611,Fall
7.4477,11.02,Spring
3.9389,29.551,Spring
8.7949,11.031,Summer
2.3264,9.2803,Fall
7.3964,10.194,Fall
6.6842,4.3497,Fall
8.8165,12.677,Summer
3.4625,0.95623,Spring
7.6355,21.25,Winter
4.6275,2.2703,Spring
5.9576,12.132,Summer
2.5043,12.165,Spring
5.5946,22.588,Spring
9.8156,8.1906,Fall
9.3997,15.147,Spring
3.5779,14.466,Fall
6.1848,28.069,Winter
1.8281,25.543,Summer
5.2503,16.138,Summer
4.7173,4.4695,Summer
6.2247,1.3941,Winter
1.6863,7.7439,Fall
8.524,26.303,Summer
2.2998,14.176,Spring
0.42609,15.178,Summer
1.4725,20.064,Winter
6.8567,23.316,Spring
8.0244,19.318,Winter
3.1387,0.35898,Summer
9.0275,23.727,Winter
9.87,1.8169,Spring
2.5395,6.9854,Fall
0.4697,1.1355,Summer
3.7063,29.26,Summer
1.2304,9.8079,Winter
9.1109,3.3192,Spring
7.7875,15.174,Fall
2.5171,9.4672,Winter
8.3418,13.265,Winter
4.3148,8.3958,Winter
8.4267,0.84314,Summer
8.6113,0.063952,Spring
6.8211,17.253,Spring
2.0459,18.652,Winter
7.3336,3.1528,Summer
0.24626,14.627,Summer
9.5543,18.321,Winter
4.5169,12.398,Winter
7.9241,17.437,Winter
1.0798,27.852,Summer
8.4137,11.357,Fall
6.7167,28.362,Spring
