month,humidity,season
0.385,0.010811,Spring
6.2309,23.92,Winter
5.6727,25.152,Fall
9.6754,0.70745,Summer
2.0651,21.128,Winter
9.8458,27.357,Summer
8.4037,15.963,Summer
5.0258,20.465,Summer
7.0151,24.103,Winter
3.2051,9.4222,Summer
6.1991,4.4027,Summer
2.7681,24.392,Fall
5.1105,3.676,Winter
4.3944,18.106,Spring
3.2299,6.2099,Winter
7.0269,14.206,Fall
5.679,6.8771,Winter
9.79,2.9319,Winter
0.95135,2.1078,Fall
0.15278,13.01,Winter
7.899,27.823,Summer
3.7676,18.317,Fall
6.1401,19.126,Winter
0.42712,10.885,Winter
3.0426,27.812,Summer
9.7361,5.4762,Spring
9.2012,20.362,Spring
4.559,27.18,Fall
3.2046,7.2791,Fall
9.3912,4.9892,Winter
3.1833,26.252,Fall
3.7891,9.1795,Spring
0.98183,4.7414,Fall
3.4268,5.661,Fall
9.5253,18.498,Summer
1.9823,13.542,Spring
7.076,11.429,Fall
5.1454,28.353,Fall
0.91184,13.966,Fall
5.831,16.301,Winter
9.9146,24.395,Fall
8.0743,1.0696,Spring
5.4867,7.6915,Winter
2.8155,29.908,Fall
2.581,9.4619,Fall
8.0794,8.4418,Winter
8.209,18.058,Spring
0.42633,25.055,Summer
7.2514,12.437,Summer
2.8121,25.989,Fall
3.6505,22.342,Spring
6.6066,23.741,Fall
7.3164,13.683,Winter
9.3872,22.803,Winter
3.6682,25.572,Fall
7.2825,18.762,Summer
9.7657,20.342,Spring
9.2254,2.424,Fall
6.0039,10.993,Winter
0.27618,2.1367,Fall
2.5038,11.172,Winter
9.4509,20.734,Spring
9.8939,7.339,Winter
5.8115,7.4839,Spring
6.8617,9.0978,Spring
5.6268,15.269,Winter
2.3259,12.588,Spring
6.7094,19.479,Fall
0.68172,19.243,Summer
1.1547,13.806,Summer
5.7076,19.878,Spring
5.5553,15.359,Fall
5.314,19.346,Spring
1.9373,13.83,Fall
7.6171,11.69,Winter
7.1665,22.231,Fall
6.1127,25.652,Fall
4.1917,15.157,Summer
0.48144,19.135,Fall
6.3302,15.349,Fall
6.0495,2.3751,Spring
0.66703,23.952,Winter
6.1821,15.221,Winter
5.1576,28.972,Fall
6.6326,14.777,Winter
4.5035,4.5788,Summer
2.2227,3.7109,Spring
0.042916,8.6312,Summer
1.1137,27.676,Summer
8.251,25.724,Fall
1.2455,18.379,Winter
8.4367,21.639,Spring
0.92485,20.688,Summer
1.4875,18.395,Spring
2.1039,22.858,Summer
9.3923,9.7489,Spring
3.9837,24.658,Fall
8.376,0.28955,Fall
7.5933,13.539,Winter
3.315,3.5693,Summer
3.2752,26.502,Fall
2.9575,0.74153,Fall
4.907,0.068686,Summer
2.024,18.3,Fall
9.9683,19.375,Winter
4.8933,2.9736,Spring
3.5629,17.397,Spring
3.9203,18.451,Spring
2.8824,8.2815,Winter
3.3996,18.029,Fall
9.3602,14.286,Winter
0.20088,3.4182,Winter
5.4437,18.038,Summer
9.0141,10.157,Winter
9.4452,16.02,Summer
7.2259,3.9578,Winter
2.3045,22.022,Summer
1.7046,2.9471,Summer
4.9408,25.671,Winter
9.9488,16.623,Winter
7.7158,28.443,Fall
1.7243,25.692,Fall
4.7826,23.904,Fall
0.28381,21.743,Summer
5.4373,1.8423,Summer
1.4036,18.805,Spring
3.9187,3.1861,Summer
9.9197,10.491,Fall
3.9907,8.0638,Spring
5.7627,29.935,Summer
9.6114,19.015,Spring
3.9437,21.58,Summer
3.8594,6.1482,Fall
3.1719,6.4007,Spring
6.6004,20.453,Spring
7.9316,12.429,Fall
9.8923,1.9377,Spring
0.50842,21.822,Fall
6.9517,19.77,Summer
0.74974,0.024637,Winter
9.84,12.07,Summer
3.9643,8.6263,Winter
1.7113,6.6655,Fall
9.3008,10.533,Summer
8.4156,16.481,Fall
2.8672,13.743,Fall
8.8094,26.447,Winter
4.0307,21.967,Spring
1.845,3.1909,Winter
5.8617,3.3656,Winter
4.4735,2.9503,Summer
0.49107,0.70259,Winter
8.0755,9.7821,Winter
0.66847,0.050322,Spring
0.32497,15.063,Summer
8.389,5.7191,Winter
8.8106,3.0454,Summer
3.537,22.948,Summer
5.9147,1.3146,Winter
6.6189,2.8593,Fall
9.79,3.4238,Spring
8.6087,27.935,Summer
7.1867,18.729,Summer
5.5926,9.249,Summer
3.8006,2.451,Winter
3.0531,16.268,Spring
6.1282,2.6517,Summer
7.7325,26.736,Fall
9.1854,14.884,Fall
9.5022,24.042,Winter
4.1572,10.148,Winter
3.5383,16.454,Spring
9.7626,6.0177,Spring
8.0015,20.87,Spring
2.275,7.0965,Summer
0.97074,18.896,Winter
9.8216,1.4603,Spring
0.12547,20.996,Spring
2.4131,15.589,Winter
9.2074,19.366,Fall
9.8157,4.9727,Summer
4.0514,2.3158,Winter
9.0276,2.45,Fall
8.3941,0.9776,Summer
1.0168,8.5302,Winter
3.9864,23.793,Winter
1.4328,27.982,Fall
7.7298,28.513,Fall
6.6197,11.989,Winter
8.3545,4.0928,Fall
2.764,18.782,Spring
1.0189,26.337,Fall
2.967,17.693,Fall
3.6167,25.646,Summer
5.5181,11.201,Winter
9.2934,25.574,Summer
5.5802,23.455,Winter
6.7797,0.18675,Fall
5.1584,21.536,Spring
0.8678,22.057,Fall
7.3586,14.755,Fall
1.8208,8.8329,Summer
3.7171,28.463,Winter
7.8339,18.182,Fall
9.7356,24.668,Winter
8.027,20.292,Fall
3.315,16.201,Spring
8.36,21.478,Winter
3.5283,15.814,Spring
6.0915,23.167,Spring
7.5016,1.9034,Winter
2.8027,2.4321,Fall
4.4761,28.046,Winter
9.7788,18.269,Spring
3.2935,24.083,Fall
3.9484,23.307,Fall
7.6877,14.717,Summer
0.45396,22.3,Spring
3.039,19.281,Spring
1.3992,21.999,Spring
6.5424,12.719,Spring
1.5859,14.718,Spring
4.8893,8.4455,Summer
3.7114,18.766,Summer
9.3644,0.95865,Spring
3.3475,9.2189,Fall
5.8496,23.476,Summer
4.2658,4.9057,Spring
6.8647,17.842,Winter
0.85336,12.726,Spring
8.7526,18.934,Spring
4.4934,0.79209,Fall
1.2763,23.929,Winter
2.6622,19.509,Spring
0.34855,25.069,Winter
9.5468,24.659,Fall
2.9759,14.135,Summer
8.4414,11.852,Fall
2.3629,9.5436,Winter
8.2953,29.089,Summer
0.45036,2.019,Winter
6.8013,16.852,Fall
7.7211,0.098947,Summer
2.8488,25.47,Winter
3.8638,2.75,Spring
1.3466,11.214,Spring
7.4173,4.917,Summer
7.1965,12.195,Spring
9.2688,23.916,Summer
3.9821,7.4655,Spring
9.3876,9.3112,Spring
4.9421,5.8532,Spring
9.7055,9.2645,Fall
1.0725,6.0429,Summer
3.4352,0.96792,Fall
2.3399,11.159,Spring
9.1521,7.1937,Summer
3.7771,6.6292,Summer
8.6381,4.8339,Summer
4.1918,17.84,Fall
0.017845,7.5475,Spring
7.9591,8.6138,Spring
2.7193,2.1122,Spring
7.5799,10.953,Spring
5.2103,9.5543,Summer
1.6297,29.921,Summer
9.4003,1.5914,Summer
2.4673,29.523,Winter
7.518,20.094,Fall
8.2339,7.6136,Fall
2.3022,8.7371,Winter
2.5594,11.839,Spring
6.7833,8.9349,Fall
0.36452,19.652,Summer
0.36789,21.41,Summer
2.6872,19.433,Spring
8.0977,24.367,Summer
2.5214,8.4812,Spring
5.201,12.284,Spring
3.3793,22.209,Summer
6.3701,25.808,Summer
1.5161,8.5483,Winter
5.6568,3.4611,Spring
3.4524,7.4832,Summer
7.408,9.5783,Winter
9.8055,16.798,Spring
1.2304,13.681,Summer
0.40342,16.407,Spring
4.0406,2.1729,Summer
4.0198,8.2357,Spring
8.1961,19.832,Fall
4.1002,6.7387,Spring
3.453,12.524,Winter
8.2321,28.745,Winter
1.0131,25.295,Summer
0.15659,7.6852,Fall
5.6588,21.391,Fall
4.1349,29.611,Fall
0.040997,11.075,Winter
2.904,2.9279,Spring
6.3438,21.91,Fall
0.54635,3.2554,Spring
4.3406,20.836,Fall
1.8344,2.5813,Spring
1.5869,3.3887,Fall
2.0587,18.272,Fall
5.8124,23.463,Winter
5.4902,2.1616,Winter
5.7478,18.7,Winter
0.035516,3.7538,Winter
9.7844,14.254,Winter
1.5908,27.41,Winter
0.51753,9.4072,Spring
2.7015,10.024,Fall
9.5236,7.2919,Fall
9.2685,8.0961,Winter
8.2728,6.6059,Summer
4.5552,4.3826,Fall
6.6951,20.272,Winter
5.5673,5.0581,Fall
0.87299,14.301,Winter
9.3992,27.876,Summer
1.1924,13.73,Spring
5.0078,28.432,Summer
9.8869,8.5419,Fall
1.9337,20.479,Winter
1.2607,9.0602,Spring
8.4176,8.6276,Winter
3.3992,11.802,Spring
6.8495,13.063,Summer
5.788,16.248,Spring
3.2308,22.331,Summer
4.8364,19.87,Fall
3.5656,23.508,Winter
9.971,10.117,Fall
6.3906,11.098,Spring
9.0906,1.2451,Winter
6.6946,7.9464,Fall
7.3796,27.764,Summer
2.5399,16.626,Summer
0.76476,4.2667,Spring
4.7789,9.8474,Spring
